DepotID,ClientID,VehicleID,Distancia (km),Duracion (horas)
1,7,10,14.355015782790085,0.35887539456975215
1,7,11,14.355015782790085,0.35887539456975215
1,7,12,14.355015782790085,0.35887539456975215
1,8,1,11.3612,0.2436111111111111
1,8,2,11.3612,0.2436111111111111
1,8,3,11.3612,0.2436111111111111
1,8,4,11.3612,0.2436111111111111
1,8,5,11.3612,0.2436111111111111
1,8,6,11.3612,0.2436111111111111
1,8,7,11.3612,0.2436111111111111
1,8,8,11.3612,0.2436111111111111
1,8,9,11.3612,0.2436111111111111
1,8,10,8.52967006737673,0.21324175168441822
1,8,11,8.52967006737673,0.21324175168441822
1,8,12,8.52967006737673,0.21324175168441822
1,9,1,4.329899999999999,0.10608333333333332
1,9,2,4.329899999999999,0.10608333333333332
1,9,3,4.329899999999999,0.10608333333333332
1,9,4,4.329899999999999,0.10608333333333332
1,9,5,4.329899999999999,0.10608333333333332
1,9,6,4.329899999999999,0.10608333333333332
1,9,7,4.329899999999999,0.10608333333333332
1,9,8,4.329899999999999,0.10608333333333332
1,9,9,4.329899999999999,0.10608333333333332
1,9,10,2.2345978389372716,0.05586494597343179
1,9,11,2.2345978389372716,0.05586494597343179
1,9,12,2.2345978389372716,0.05586494597343179
1,10,1,31.289900000000003,0.6506666666666667
1,10,2,31.289900000000003,0.6506666666666667
1,10,3,31.289900000000003,0.6506666666666667
1,10,4,31.289900000000003,0.6506666666666667
1,10,5,31.289900000000003,0.6506666666666667
1,10,6,31.289900000000003,0.6506666666666667
1,10,7,31.289900000000003,0.6506666666666667
1,10,8,31.289900000000003,0.6506666666666667
1,10,9,31.289900000000003,0.6506666666666667
1,10,10,22.417663541628123,0.560441588540703
1,10,11,22.417663541628123,0.560441588540703
1,10,12,22.417663541628123,0.560441588540703
1,11,1,13.659,0.3164166666666666
1,11,2,13.659,0.3164166666666666
1,11,3,13.659,0.3164166666666666
1,11,4,13.659,0.3164166666666666
1,11,5,13.659,0.3164166666666666
1,11,6,13.659,0.3164166666666666
1,11,7,13.659,0.3164166666666666
1,11,8,13.659,0.3164166666666666
1,11,9,13.659,0.3164166666666666
1,11,10,10.020121740995846,0.25050304352489616
1,11,11,10.020121740995846,0.25050304352489616
1,11,12,10.020121740995846,0.25050304352489616
1,12,1,26.2234,0.5552222222222222
1,12,2,26.2234,0.5552222222222222
1,12,3,26.2234,0.5552222222222222
1,12,4,26.2234,0.5552222222222222
1,12,5,26.2234,0.5552222222222222
1,12,6,26.2234,0.5552222222222222
1,12,7,26.2234,0.5552222222222222
1,12,8,26.2234,0.5552222222222222
1,12,9,26.2234,0.5552222222222222
1,12,10,19.602398863908366,0.49005997159770914
1,12,11,19.602398863908366,0.49005997159770914
1,12,12,19.602398863908366,0.49005997159770914
1,13,1,23.341900000000003,0.45966666666666667
1,13,2,23.341900000000003,0.45966666666666667
1,13,3,23.341900000000003,0.45966666666666667
1,13,4,23.341900000000003,0.45966666666666667
1,13,5,23.341900000000003,0.45966666666666667
1,13,6,23.341900000000003,0.45966666666666667
1,13,7,23.341900000000003,0.45966666666666667
1,13,8,23.341900000000003,0.45966666666666667
1,13,9,23.341900000000003,0.45966666666666667
1,13,10,17.04347913710006,0.42608697842750154
1,13,11,17.04347913710006,0.42608697842750154
1,13,12,17.04347913710006,0.42608697842750154
1,14,1,8.9062,0.22369444444444442
1,14,2,8.9062,0.22369444444444442
1,14,3,8.9062,0.22369444444444442
1,14,4,8.9062,0.22369444444444442
1,14,5,8.9062,0.22369444444444442
1,14,6,8.9062,0.22369444444444442
1,14,7,8.9062,0.22369444444444442
1,14,8,8.9062,0.22369444444444442
1,14,9,8.9062,0.22369444444444442
1,14,10,6.965999405161629,0.17414998512904073
1,14,11,6.965999405161629,0.17414998512904073
1,14,12,6.965999405161629,0.17414998512904073
1,15,1,7.9714,0.20166666666666666
1,15,2,7.9714,0.20166666666666666
1,15,3,7.9714,0.20166666666666666
1,15,4,7.9714,0.20166666666666666
1,15,5,7.9714,0.20166666666666666
1,15,6,7.9714,0.20166666666666666
1,15,7,7.9714,0.20166666666666666
1,15,8,7.9714,0.20166666666666666
1,15,9,7.9714,0.20166666666666666
1,15,10,5.357280290497125,0.13393200726242813
1,15,11,5.357280290497125,0.13393200726242813
1,15,12,5.357280290497125,0.13393200726242813
1,16,1,22.8484,0.4494166666666667
1,16,2,22.8484,0.4494166666666667
1,16,3,22.8484,0.4494166666666667
1,16,4,22.8484,0.4494166666666667
1,16,5,22.8484,0.4494166666666667
1,16,6,22.8484,0.4494166666666667
1,16,7,22.8484,0.4494166666666667
1,16,8,22.8484,0.4494166666666667
1,16,9,22.8484,0.4494166666666667
1,16,10,16.241139908917564,0.4060284977229391
1,16,11,16.241139908917564,0.4060284977229391
1,16,12,16.241139908917564,0.4060284977229391
1,17,1,18.24,0.40202777777777776
1,17,2,18.24,0.40202777777777776
1,17,3,18.24,0.40202777777777776
1,17,4,18.24,0.40202777777777776
1,17,5,18.24,0.40202777777777776
1,17,6,18.24,0.40202777777777776
1,17,7,18.24,0.40202777777777776
1,17,8,18.24,0.40202777777777776
1,17,9,18.24,0.40202777777777776
1,17,10,14.6090915859651,0.3652272896491275
1,17,11,14.6090915859651,0.3652272896491275
1,17,12,14.6090915859651,0.3652272896491275
1,18,1,14.2188,0.3135
1,18,2,14.2188,0.3135
1,18,3,14.2188,0.3135
1,18,4,14.2188,0.3135
1,18,5,14.2188,0.3135
1,18,6,14.2188,0.3135
1,18,7,14.2188,0.3135
1,18,8,14.2188,0.3135
1,18,9,14.2188,0.3135
1,18,10,10.731543702119106,0.26828859255297766
1,18,11,10.731543702119106,0.26828859255297766
1,18,12,10.731543702119106,0.26828859255297766
1,19,1,13.0667,0.3302222222222222
1,19,2,13.0667,0.3302222222222222
1,19,3,13.0667,0.3302222222222222
1,19,4,13.0667,0.3302222222222222
1,19,5,13.0667,0.3302222222222222
1,19,6,13.0667,0.3302222222222222
1,19,7,13.0667,0.3302222222222222
1,19,8,13.0667,0.3302222222222222
1,19,9,13.0667,0.3302222222222222
1,19,10,8.79010420105895,0.21975260502647376
1,19,11,8.79010420105895,0.21975260502647376
1,19,12,8.79010420105895,0.21975260502647376
1,20,1,19.5857,0.4411666666666667
1,20,2,19.5857,0.4411666666666667
1,20,3,19.5857,0.4411666666666667
1,20,4,19.5857,0.4411666666666667
1,20,5,19.5857,0.4411666666666667
1,20,6,19.5857,0.4411666666666667
1,20,7,19.5857,0.4411666666666667
1,20,8,19.5857,0.4411666666666667
1,20,9,19.5857,0.4411666666666667
1,20,10,15.064731975052936,0.3766182993763234
1,20,11,15.064731975052936,0.3766182993763234
1,20,12,15.064731975052936,0.3766182993763234
1,21,1,23.4922,0.5466388888888889
1,21,2,23.4922,0.5466388888888889
1,21,3,23.4922,0.5466388888888889
1,21,4,23.4922,0.5466388888888889
1,21,5,23.4922,0.5466388888888889
1,21,6,23.4922,0.5466388888888889
1,21,7,23.4922,0.5466388888888889
1,21,8,23.4922,0.5466388888888889
1,21,9,23.4922,0.5466388888888889
1,21,10,18.026548650482862,0.4506637162620716
1,21,11,18.026548650482862,0.4506637162620716
1,21,12,18.026548650482862,0.4506637162620716
1,22,1,29.2675,0.5983611111111111
1,22,2,29.2675,0.5983611111111111
1,22,3,29.2675,0.5983611111111111
1,22,4,29.2675,0.5983611111111111
1,22,5,29.2675,0.5983611111111111
1,22,6,29.2675,0.5983611111111111
1,22,7,29.2675,0.5983611111111111
1,22,8,29.2675,0.5983611111111111
1,22,9,29.2675,0.5983611111111111
1,22,10,21.466030307370833,0.5366507576842708
1,22,11,21.466030307370833,0.5366507576842708
1,22,12,21.466030307370833,0.5366507576842708
1,23,1,26.6861,0.5729722222222222
1,23,2,26.6861,0.5729722222222222
1,23,3,26.6861,0.5729722222222222
1,23,4,26.6861,0.5729722222222222
1,23,5,26.6861,0.5729722222222222
1,23,6,26.6861,0.5729722222222222
1,23,7,26.6861,0.5729722222222222
1,23,8,26.6861,0.5729722222222222
1,23,9,26.6861,0.5729722222222222
1,23,10,20.642744734299864,0.5160686183574966
1,23,11,20.642744734299864,0.5160686183574966
1,23,12,20.642744734299864,0.5160686183574966
1,24,1,2.8459,0.07397222222222223
1,24,2,2.8459,0.07397222222222223
1,24,3,2.8459,0.07397222222222223
1,24,4,2.8459,0.07397222222222223
1,24,5,2.8459,0.07397222222222223
1,24,6,2.8459,0.07397222222222223
1,24,7,2.8459,0.07397222222222223
1,24,8,2.8459,0.07397222222222223
1,24,9,2.8459,0.07397222222222223
1,24,10,2.352823908076272,0.0588205977019068
1,24,11,2.352823908076272,0.0588205977019068
1,24,12,2.352823908076272,0.0588205977019068
1,25,1,17.2278,0.36108333333333337
1,25,2,17.2278,0.36108333333333337
1,25,3,17.2278,0.36108333333333337
1,25,4,17.2278,0.36108333333333337
1,25,5,17.2278,0.36108333333333337
1,25,6,17.2278,0.36108333333333337
1,25,7,17.2278,0.36108333333333337
1,25,8,17.2278,0.36108333333333337
1,25,9,17.2278,0.36108333333333337
1,25,10,11.693318366664457,0.2923329591666114
1,25,11,11.693318366664457,0.2923329591666114
1,25,12,11.693318366664457,0.2923329591666114
1,26,1,11.6304,0.21194444444444444
1,26,2,11.6304,0.21194444444444444
1,26,3,11.6304,0.21194444444444444
1,26,4,11.6304,0.21194444444444444
1,26,5,11.6304,0.21194444444444444
1,26,6,11.6304,0.21194444444444444
1,26,7,11.6304,0.21194444444444444
1,26,8,11.6304,0.21194444444444444
1,26,9,11.6304,0.21194444444444444
1,26,10,5.255510792542658,0.13138776981356645
1,26,11,5.255510792542658,0.13138776981356645
1,26,12,5.255510792542658,0.13138776981356645
1,27,1,22.6964,0.44675
1,27,2,22.6964,0.44675
1,27,3,22.6964,0.44675
1,27,4,22.6964,0.44675
1,27,5,22.6964,0.44675
1,27,6,22.6964,0.44675
1,27,7,22.6964,0.44675
1,27,8,22.6964,0.44675
1,27,9,22.6964,0.44675
1,27,10,16.303589069174244,0.4075897267293561
1,27,11,16.303589069174244,0.4075897267293561
1,27,12,16.303589069174244,0.4075897267293561
1,28,1,29.5787,0.6260555555555556
1,28,2,29.5787,0.6260555555555556
1,28,3,29.5787,0.6260555555555556
1,28,4,29.5787,0.6260555555555556
1,28,5,29.5787,0.6260555555555556
1,28,6,29.5787,0.6260555555555556
1,28,7,29.5787,0.6260555555555556
1,28,8,29.5787,0.6260555555555556
1,28,9,29.5787,0.6260555555555556
1,28,10,21.707161484034593,0.5426790371008648
1,28,11,21.707161484034593,0.5426790371008648
1,28,12,21.707161484034593,0.5426790371008648
1,29,1,22.1569,0.48091666666666666
1,29,2,22.1569,0.48091666666666666
1,29,3,22.1569,0.48091666666666666
1,29,4,22.1569,0.48091666666666666
1,29,5,22.1569,0.48091666666666666
1,29,6,22.1569,0.48091666666666666
1,29,7,22.1569,0.48091666666666666
1,29,8,22.1569,0.48091666666666666
1,29,9,22.1569,0.48091666666666666
1,29,10,15.693368483465623,0.39233421208664054
1,29,11,15.693368483465623,0.39233421208664054
1,29,12,15.693368483465623,0.39233421208664054
1,30,1,15.683399999999999,0.3541388888888889
1,30,2,15.683399999999999,0.3541388888888889
1,30,3,15.683399999999999,0.3541388888888889
1,30,4,15.683399999999999,0.3541388888888889
1,30,5,15.683399999999999,0.3541388888888889
1,30,6,15.683399999999999,0.3541388888888889
1,30,7,15.683399999999999,0.3541388888888889
1,30,8,15.683399999999999,0.3541388888888889
1,30,9,15.683399999999999,0.3541388888888889
1,30,10,11.482771772028519,0.287069294300713
1,30,11,11.482771772028519,0.287069294300713
1,30,12,11.482771772028519,0.287069294300713
1,31,1,9.5791,0.24319444444444444
1,31,2,9.5791,0.24319444444444444
1,31,3,9.5791,0.24319444444444444
1,31,4,9.5791,0.24319444444444444
1,31,5,9.5791,0.24319444444444444
1,31,6,9.5791,0.24319444444444444
1,31,7,9.5791,0.24319444444444444
1,31,8,9.5791,0.24319444444444444
1,31,9,9.5791,0.24319444444444444
1,31,10,6.001821497885062,0.15004553744712654
1,31,11,6.001821497885062,0.15004553744712654
1,31,12,6.001821497885062,0.15004553744712654
1,32,1,5.8484,0.12983333333333333
1,32,2,5.8484,0.12983333333333333
1,32,3,5.8484,0.12983333333333333
1,32,4,5.8484,0.12983333333333333
1,32,5,5.8484,0.12983333333333333
1,32,6,5.8484,0.12983333333333333
1,32,7,5.8484,0.12983333333333333
1,32,8,5.8484,0.12983333333333333
1,32,9,5.8484,0.12983333333333333
1,32,10,4.5193837363312355,0.11298459340828089
1,32,11,4.5193837363312355,0.11298459340828089
1,32,12,4.5193837363312355,0.11298459340828089
1,33,1,7.6647,0.2823611111111111
1,33,2,7.6647,0.2823611111111111
1,33,3,7.6647,0.2823611111111111
1,33,4,7.6647,0.2823611111111111
1,33,5,7.6647,0.2823611111111111
1,33,6,7.6647,0.2823611111111111
1,33,7,7.6647,0.2823611111111111
1,33,8,7.6647,0.2823611111111111
1,33,9,7.6647,0.2823611111111111
1,33,10,6.295781604128771,0.15739454010321927
1,33,11,6.295781604128771,0.15739454010321927
1,33,12,6.295781604128771,0.15739454010321927
1,34,1,20.3231,0.37686111111111115
1,34,2,20.3231,0.37686111111111115
1,34,3,20.3231,0.37686111111111115
1,34,4,20.3231,0.37686111111111115
1,34,5,20.3231,0.37686111111111115
1,34,6,20.3231,0.37686111111111115
1,34,7,20.3231,0.37686111111111115
1,34,8,20.3231,0.37686111111111115
1,34,9,20.3231,0.37686111111111115
1,34,10,13.88944244823805,0.34723606120595124
1,34,11,13.88944244823805,0.34723606120595124
1,34,12,13.88944244823805,0.34723606120595124
1,35,1,12.7272,0.2374166666666667
1,35,2,12.7272,0.2374166666666667
1,35,3,12.7272,0.2374166666666667
1,35,4,12.7272,0.2374166666666667
1,35,5,12.7272,0.2374166666666667
1,35,6,12.7272,0.2374166666666667
1,35,7,12.7272,0.2374166666666667
1,35,8,12.7272,0.2374166666666667
1,35,9,12.7272,0.2374166666666667
1,35,10,4.434030921810111,0.11085077304525277
1,35,11,4.434030921810111,0.11085077304525277
1,35,12,4.434030921810111,0.11085077304525277
1,36,1,26.421799999999998,0.5598333333333334
1,36,2,26.421799999999998,0.5598333333333334
1,36,3,26.421799999999998,0.5598333333333334
1,36,4,26.421799999999998,0.5598333333333334
1,36,5,26.421799999999998,0.5598333333333334
1,36,6,26.421799999999998,0.5598333333333334
1,36,7,26.421799999999998,0.5598333333333334
1,36,8,26.421799999999998,0.5598333333333334
1,36,9,26.421799999999998,0.5598333333333334
1,36,10,19.84418262803286,0.4961045657008215
1,36,11,19.84418262803286,0.4961045657008215
1,36,12,19.84418262803286,0.4961045657008215
2,1,1,33.0616,0.6967222222222221
2,1,2,33.0616,0.6967222222222221
2,1,3,33.0616,0.6967222222222221
2,1,4,33.0616,0.6967222222222221
2,1,5,33.0616,0.6967222222222221
2,1,6,33.0616,0.6967222222222221
2,1,7,33.0616,0.6967222222222221
2,1,8,33.0616,0.6967222222222221
2,1,9,33.0616,0.6967222222222221
2,1,10,23.988358838178744,0.5997089709544686
2,1,11,23.988358838178744,0.5997089709544686
2,1,12,23.988358838178744,0.5997089709544686
2,2,1,9999999999999,9999999999999
2,2,2,9999999999999,9999999999999
2,2,3,9999999999999,9999999999999
2,2,4,9999999999999,9999999999999
2,2,5,9999999999999,9999999999999
2,2,6,9999999999999,9999999999999
2,2,7,9999999999999,9999999999999
2,2,8,9999999999999,9999999999999
2,2,9,9999999999999,9999999999999
2,2,10,9999999999999,9999999999999
2,2,11,9999999999999,9999999999999
2,2,12,9999999999999,9999999999999
2,3,1,34.1815,0.70475
2,3,2,34.1815,0.70475
2,3,3,34.1815,0.70475
2,3,4,34.1815,0.70475
2,3,5,34.1815,0.70475
2,3,6,34.1815,0.70475
2,3,7,34.1815,0.70475
2,3,8,34.1815,0.70475
2,3,9,34.1815,0.70475
2,3,10,29.602994074877213,0.7400748518719303
2,3,11,29.602994074877213,0.7400748518719303
2,3,12,29.602994074877213,0.7400748518719303
2,4,1,29.4938,0.5932777777777778
2,4,2,29.4938,0.5932777777777778
2,4,3,29.4938,0.5932777777777778
2,4,4,29.4938,0.5932777777777778
2,4,5,29.4938,0.5932777777777778
2,4,6,29.4938,0.5932777777777778
2,4,7,29.4938,0.5932777777777778
2,4,8,29.4938,0.5932777777777778
2,4,9,29.4938,0.5932777777777778
2,4,10,21.144437480046516,0.5286109370011629
2,4,11,21.144437480046516,0.5286109370011629
2,4,12,21.144437480046516,0.5286109370011629
2,5,1,13.916799999999999,0.36247222222222225
2,5,2,13.916799999999999,0.36247222222222225
2,5,3,13.916799999999999,0.36247222222222225
2,5,4,13.916799999999999,0.36247222222222225
2,5,5,13.916799999999999,0.36247222222222225
2,5,6,13.916799999999999,0.36247222222222225
2,5,7,13.916799999999999,0.36247222222222225
2,5,8,13.916799999999999,0.36247222222222225
2,5,9,13.916799999999999,0.36247222222222225
2,5,10,8.529865378150138,0.21324663445375344
2,5,11,8.529865378150138,0.21324663445375344
2,5,12,8.529865378150138,0.21324663445375344
2,6,1,18.5269,0.4189722222222222
2,6,2,18.5269,0.4189722222222222
2,6,3,18.5269,0.4189722222222222
2,6,4,18.5269,0.4189722222222222
2,6,5,18.5269,0.4189722222222222
2,6,6,18.5269,0.4189722222222222
2,6,7,18.5269,0.4189722222222222
2,6,8,18.5269,0.4189722222222222
2,6,9,18.5269,0.4189722222222222
2,6,10,12.78057640009881,0.3195144100024702
2,6,11,12.78057640009881,0.3195144100024702
2,6,12,12.78057640009881,0.3195144100024702
2,7,1,14.5751,0.34900000000000003
2,7,2,14.5751,0.34900000000000003
2,7,3,14.5751,0.34900000000000003
2,7,4,14.5751,0.34900000000000003
2,7,5,14.5751,0.34900000000000003
2,7,6,14.5751,0.34900000000000003
2,7,7,14.5751,0.34900000000000003
2,7,8,14.5751,0.34900000000000003
2,7,9,14.5751,0.34900000000000003
2,7,10,9.641787336462093,0.24104468341155233
2,7,11,9.641787336462093,0.24104468341155233
2,7,12,9.641787336462093,0.24104468341155233
2,8,1,23.069599999999998,0.5153888888888889
2,8,2,23.069599999999998,0.5153888888888889
2,8,3,23.069599999999998,0.5153888888888889
2,8,4,23.069599999999998,0.5153888888888889
2,8,5,23.069599999999998,0.5153888888888889
2,8,6,23.069599999999998,0.5153888888888889
2,8,7,23.069599999999998,0.5153888888888889
2,8,8,23.069599999999998,0.5153888888888889
2,8,9,23.069599999999998,0.5153888888888889
2,8,10,15.853902412656154,0.39634756031640384
2,8,11,15.853902412656154,0.39634756031640384
2,8,12,15.853902412656154,0.39634756031640384
2,9,1,31.7547,0.6380555555555556
2,9,2,31.7547,0.6380555555555556
2,9,3,31.7547,0.6380555555555556
2,9,4,31.7547,0.6380555555555556
2,9,5,31.7547,0.6380555555555556
2,9,6,31.7547,0.6380555555555556
2,9,7,31.7547,0.6380555555555556
2,9,8,31.7547,0.6380555555555556
2,9,9,31.7547,0.6380555555555556
2,9,10,22.251176036916494,0.5562794009229124
2,9,11,22.251176036916494,0.5562794009229124
2,9,12,22.251176036916494,0.5562794009229124
2,10,1,2.5714,0.07508333333333334
2,10,2,2.5714,0.07508333333333334
2,10,3,2.5714,0.07508333333333334
2,10,4,2.5714,0.07508333333333334
2,10,5,2.5714,0.07508333333333334
2,10,6,2.5714,0.07508333333333334
2,10,7,2.5714,0.07508333333333334
2,10,8,2.5714,0.07508333333333334
2,10,9,2.5714,0.07508333333333334
2,10,10,1.585393084717427,0.03963482711793567
2,10,11,1.585393084717427,0.03963482711793567
2,10,12,1.585393084717427,0.03963482711793567
2,11,1,19.2344,0.4563888888888889
2,11,2,19.2344,0.4563888888888889
2,11,3,19.2344,0.4563888888888889
2,11,4,19.2344,0.4563888888888889
2,11,5,19.2344,0.4563888888888889
2,11,6,19.2344,0.4563888888888889
2,11,7,19.2344,0.4563888888888889
2,11,8,19.2344,0.4563888888888889
2,11,9,19.2344,0.4563888888888889
2,11,10,14.26851503826498,0.3567128759566245
2,11,11,14.26851503826498,0.3567128759566245
2,11,12,14.26851503826498,0.3567128759566245
2,12,1,7.3784,0.23697222222222222
2,12,2,7.3784,0.23697222222222222
2,12,3,7.3784,0.23697222222222222
2,12,4,7.3784,0.23697222222222222
2,12,5,7.3784,0.23697222222222222
2,12,6,7.3784,0.23697222222222222
2,12,7,7.3784,0.23697222222222222
2,12,8,7.3784,0.23697222222222222
2,12,9,7.3784,0.23697222222222222
2,12,10,5.0101600533448165,0.1252540013336204
2,12,11,5.0101600533448165,0.1252540013336204
2,12,12,5.0101600533448165,0.1252540013336204
2,13,1,12.4415,0.30741666666666667
2,13,2,12.4415,0.30741666666666667
2,13,3,12.4415,0.30741666666666667
2,13,4,12.4415,0.30741666666666667
2,13,5,12.4415,0.30741666666666667
2,13,6,12.4415,0.30741666666666667
2,13,7,12.4415,0.30741666666666667
2,13,8,12.4415,0.30741666666666667
2,13,9,12.4415,0.30741666666666667
2,13,10,6.954028173414042,0.17385070433535105
2,13,11,6.954028173414042,0.17385070433535105
2,13,12,6.954028173414042,0.17385070433535105
2,14,1,24.4829,0.5271944444444445
2,14,2,24.4829,0.5271944444444445
2,14,3,24.4829,0.5271944444444445
2,14,4,24.4829,0.5271944444444445
2,14,5,24.4829,0.5271944444444445
2,14,6,24.4829,0.5271944444444445
2,14,7,24.4829,0.5271944444444445
2,14,8,24.4829,0.5271944444444445
2,14,9,24.4829,0.5271944444444445
2,14,10,17.264402157364394,0.43161005393410984
2,14,11,17.264402157364394,0.43161005393410984
2,14,12,17.264402157364394,0.43161005393410984
2,15,1,29.626900000000003,0.6077777777777778
2,15,2,29.626900000000003,0.6077777777777778
2,15,3,29.626900000000003,0.6077777777777778
2,15,4,29.626900000000003,0.6077777777777778
2,15,5,29.626900000000003,0.6077777777777778
2,15,6,29.626900000000003,0.6077777777777778
2,15,7,29.626900000000003,0.6077777777777778
2,15,8,29.626900000000003,0.6077777777777778
2,15,9,29.626900000000003,0.6077777777777778
2,15,10,19.251680103654845,0.4812920025913711
2,15,11,19.251680103654845,0.4812920025913711
2,15,12,19.251680103654845,0.4812920025913711
2,16,1,11.948,0.29716666666666663
2,16,2,11.948,0.29716666666666663
2,16,3,11.948,0.29716666666666663
2,16,4,11.948,0.29716666666666663
2,16,5,11.948,0.29716666666666663
2,16,6,11.948,0.29716666666666663
2,16,7,11.948,0.29716666666666663
2,16,8,11.948,0.29716666666666663
2,16,9,11.948,0.29716666666666663
2,16,10,7.76086225606461,0.19402155640161525
2,16,11,7.76086225606461,0.19402155640161525
2,16,12,7.76086225606461,0.19402155640161525
2,17,1,21.3034,0.4489722222222222
2,17,2,21.3034,0.4489722222222222
2,17,3,21.3034,0.4489722222222222
2,17,4,21.3034,0.4489722222222222
2,17,5,21.3034,0.4489722222222222
2,17,6,21.3034,0.4489722222222222
2,17,7,21.3034,0.4489722222222222
2,17,8,21.3034,0.4489722222222222
2,17,9,21.3034,0.4489722222222222
2,17,10,13.859652215791433,0.34649130539478584
2,17,11,13.859652215791433,0.34649130539478584
2,17,12,13.859652215791433,0.34649130539478584
2,18,1,21.6433,0.5088055555555556
2,18,2,21.6433,0.5088055555555556
2,18,3,21.6433,0.5088055555555556
2,18,4,21.6433,0.5088055555555556
2,18,5,21.6433,0.5088055555555556
2,18,6,21.6433,0.5088055555555556
2,18,7,21.6433,0.5088055555555556
2,18,8,21.6433,0.5088055555555556
2,18,9,21.6433,0.5088055555555556
2,18,10,14.035363308450735,0.35088408271126836
2,18,11,14.035363308450735,0.35088408271126836
2,18,12,14.035363308450735,0.35088408271126836
2,19,1,26.8289,0.6080277777777778
2,19,2,26.8289,0.6080277777777778
2,19,3,26.8289,0.6080277777777778
2,19,4,26.8289,0.6080277777777778
2,19,5,26.8289,0.6080277777777778
2,19,6,26.8289,0.6080277777777778
2,19,7,26.8289,0.6080277777777778
2,19,8,26.8289,0.6080277777777778
2,19,9,26.8289,0.6080277777777778
2,19,10,20.38772963692381,0.5096932409230953
2,19,11,20.38772963692381,0.5096932409230953
2,19,12,20.38772963692381,0.5096932409230953
2,20,1,21.4949,0.46358333333333335
2,20,2,21.4949,0.46358333333333335
2,20,3,21.4949,0.46358333333333335
2,20,4,21.4949,0.46358333333333335
2,20,5,21.4949,0.46358333333333335
2,20,6,21.4949,0.46358333333333335
2,20,7,21.4949,0.46358333333333335
2,20,8,21.4949,0.46358333333333335
2,20,9,21.4949,0.46358333333333335
2,20,10,14.33227294541718,0.35830682363542954
2,20,11,14.33227294541718,0.35830682363542954
